-3.840429e-01	2.004928e-01	
-1.058255e-01	2.659380e-01	
1.486306e-01	2.052053e-01	
3.049200e-01	5.259171e-02	
2.538650e-01	-7.843800e-02	
1.481877e-01	-3.104125e-02	
1.921183e-01	7.221319e-02	
2.928701e-01	8.791991e-02	
3.680310e-01	-9.458598e-03	
2.738891e-01	-1.784088e-01	
1.132073e-02	-2.552811e-01	
-2.360884e-01	-2.036507e-01	
-3.949463e-01	-1.216932e-01	
-4.781517e-01	-5.876754e-02	
-5.110071e-01	4.486145e-02	
-3.868947e-01	2.005180e-01	
-1.086627e-01	2.659431e-01	
1.457941e-01	2.051875e-01	
3.020525e-01	5.254166e-02	
2.509336e-01	-7.851464e-02	
1.451723e-01	-3.113829e-02	
1.889983e-01	7.209331e-02	
2.896205e-01	8.777325e-02	
3.646235e-01	-9.645769e-03	
2.702714e-01	-1.786615e-01	
7.414498e-03	-2.556010e-01	
-2.403388e-01	-2.040093e-01	
-3.995622e-01	-1.220714e-01	
-4.831502e-01	-5.916848e-02	
-5.164157e-01	4.441783e-02	
-3.927706e-01	1.999949e-01	
-1.151067e-01	2.653140e-01	
1.386717e-01	2.044635e-01	
2.941734e-01	4.911219e-02	
2.369665e-01	-1.523009e-01	
-1.025403e-02	-2.448447e-01	
-2.520990e-01	-2.000581e-01	
-4.093069e-01	-1.208010e-01	
-4.923518e-01	-5.904934e-02	
-5.259054e-01	4.411808e-02	
-4.025545e-01	1.996863e-01	
-1.251958e-01	2.649998e-01	
1.282779e-01	2.041560e-01	
2.834881e-01	5.146783e-02	
2.313034e-01	-7.958006e-02	
1.245127e-01	-3.214833e-02	
1.673856e-01	7.116009e-02	
2.671338e-01	8.691298e-02	
3.413312e-01	-7.796440e-03	
2.515257e-01	-1.064131e-01	
1.286529e-01	-4.335922e-02	
1.651786e-01	6.675110e-02	
2.624601e-01	8.517788e-02	
3.356625e-01	-1.101540e-02	
2.404243e-01	-1.794996e-01	
-2.316856e-02	-2.562565e-01	
-2.714414e-01	-2.044537e-01	
-4.309773e-01	-1.223263e-01	
-5.147055e-01	-5.927516e-02	
-5.479869e-01	4.442781e-02	
-4.242486e-01	2.001370e-01	
-1.463366e-01	2.656283e-01	
1.078791e-01	2.049094e-01	
2.638913e-01	5.230421e-02	
2.126131e-01	-7.867321e-02	
1.067636e-01	-3.122151e-02	
1.505812e-01	7.209889e-02	
2.512929e-01	8.788487e-02	
3.264993e-01	-6.768336e-03	
2.377679e-01	-1.053022e-01	
1.160679e-01	-4.213267e-02	
1.538968e-01	6.810998e-02	
2.526133e-01	8.666307e-02	
3.273689e-01	-9.428543e-03	
2.337663e-01	-1.778473e-01	
-2.814536e-02	-2.545606e-01	
-2.746984e-01	-2.027146e-01	
-4.324700e-01	-1.205377e-01	
-5.143825e-01	-5.743184e-02	
-5.457935e-01	4.632839e-02	
-4.201285e-01	2.020953e-01	
-1.402342e-01	2.676416e-01	
1.160148e-01	2.070277e-01	
2.742156e-01	5.453000e-02	
2.251815e-01	-7.638990e-02	
1.216317e-01	-2.889051e-02	
1.677846e-01	7.445714e-02	
2.708461e-01	9.026280e-02	
3.484231e-01	-4.359330e-03	
2.620993e-01	-1.028374e-01	
1.428769e-01	-3.957504e-02	
1.832947e-01	7.078390e-02	
2.847168e-01	8.944123e-02	
3.622648e-01	-6.577305e-03	
2.715088e-01	-1.749570e-01	
1.246245e-02	-2.516630e-01	
-2.312347e-01	-1.998249e-01	
-3.861620e-01	-1.176505e-01	
-4.652286e-01	-5.453337e-02	
-4.937779e-01	4.925378e-02	
-3.652183e-01	2.050541e-01	
-8.240059e-02	2.706243e-01	
1.767853e-01	2.100292e-01	
3.379416e-01	5.755954e-02	
2.918953e-01	-7.331125e-02	
1.913938e-01	-2.573562e-02	
2.406813e-01	7.769617e-02	
3.469538e-01	9.356696e-02	
4.277898e-01	-3.661111e-03	
3.394592e-01	-1.724562e-01	
8.286552e-02	-2.491267e-01	
-1.583396e-01	-1.972506e-01	
-3.107426e-01	-1.150405e-01	
-3.872506e-01	-5.188330e-02	
-4.132001e-01	5.195485e-02	
-2.819846e-01	2.078104e-01	
3.538530e-03	2.734142e-01	
2.654426e-01	2.128222e-01	
4.293056e-01	5.769543e-02	
3.806583e-01	-1.435135e-01	
1.421918e-01	-2.358589e-01	
-9.071291e-02	-1.908998e-01	
-2.388376e-01	-1.114920e-01	
-3.126576e-01	-4.957621e-02	
-3.368166e-01	5.382928e-02	
-2.037816e-01	2.097356e-01	
8.363026e-02	2.753928e-01	
3.474571e-01	2.148252e-01	
5.132542e-01	5.971226e-02	
4.665538e-01	-1.414489e-01	
2.301136e-01	-2.336553e-01	
-5.699403e-04	-1.884697e-01	
-1.462196e-01	-1.088144e-01	
-2.173278e-01	-4.932746e-02	
-2.438743e-01	-1.611337e-02	
-2.485061e-01	-1.443831e-04	
-2.431062e-01	6.864435e-03	
-2.337301e-01	8.861047e-03	
